-100.076,54.8142,-22.6729,-5.77329,8.22217,0.0182069,-0.020701
-100.653,55.6437,-22.6667,-5.72334,8.25964,-0.00840273,-0.021156
-101.225,56.4763,-22.6637,-5.67563,8.28907,-0.0326717,-0.0216282
-101.792,57.3125,-22.6622,-5.62283,8.32932,-0.0446916,-0.00511664
-102.354,58.154,-22.6606,-5.54929,8.39991,-0.0288128,0.0153533
-102.907,59.0067,-22.6543,-5.43454,8.52663,0.027575,0.0467027
-103.446,59.8758,-22.6401,-5.26483,8.71842,0.124666,0.056711
-103.963,60.7647,-22.6172,-5.02647,8.96876,0.226652,0.0314156
-104.453,61.6784,-22.5851,-4.71143,9.25074,0.343618,0.0359851
-104.909,62.6203,-22.535,-4.34288,9.54694,0.499869,0.0420231
-105.326,63.5911,-22.4678,-3.93064,9.84759,0.686596,0.0207563
-105.927,65.2879,-22.3169,-3.1546,10.3482,0.987876,-0.0869521
-106.026,65.6204,-22.2834,-2.99102,10.4401,1.03261,-0.119265
-106.303,66.6867,-22.1671,-2.44472,10.726,1.12446,-0.231672
-106.522,67.7813,-22.0461,-1.82762,10.9887,1.1267,-0.352308
-106.677,68.9011,-21.9278,-1.12923,11.2108,1.03569,-0.465538
-106.758,70.0393,-21.8236,-0.352923,11.3692,0.855587,-0.553927
-106.761,71.1895,-21.7386,0.485754,11.4447,0.609288,-0.600377
-106.68,72.3424,-21.678,1.34065,11.4267,0.360381,-0.592294
-106.514,73.4895,-21.6409,2.18125,11.3197,0.130013,-0.574357
-106.267,74.6232,-21.6239,2.99701,11.1313,-0.0709761,-0.542055
-105.937,75.7312,-21.6294,3.77203,10.8651,-0.247879,-0.515474
-105.529,76.807,-21.6539,4.4969,10.5338,-0.406148,-0.482248
-105.055,77.8565,-21.6867,5.15676,10.1592,-0.536632,-0.453577
-104.516,78.8654,-21.7333,5.74549,9.75294,-0.645593,-0.406431
-103.924,79.8374,-21.7846,6.26413,9.32888,-0.730928,-0.36361
-103.282,80.7651,-21.845,6.72175,8.89946,-0.791289,-0.31805
-102.595,81.6518,-21.9096,7.12755,8.46982,-0.826056,-0.283455
-101.868,82.4947,-21.9778,7.48937,8.04335,-0.832362,-0.24757
-101.104,83.2951,-22.0443,7.81491,7.61429,-0.819221,-0.232508
-100.308,84.0524,-22.1089,8.11001,7.18907,-0.793781,-0.205141
-99.4853,84.7666,-22.172,8.37334,6.76421,-0.758929,-0.190065
-98.6388,85.4398,-22.2314,8.61114,6.34438,-0.718581,-0.173925
-97.7688,86.066,-22.2907,8.82262,5.92707,-0.678375,-0.158791
-96.8779,86.6468,-22.3483,9.01327,5.51434,-0.634684,-0.143494
-95.9672,87.193,-22.3966,9.18143,5.11329,-0.584907,-0.131674
-95.0404,87.6971,-22.4414,9.3279,4.71874,-0.537691,-0.122775
-94.0999,88.1579,-22.4845,9.4546,4.32931,-0.496141,-0.119132
-93.1479,88.5775,-22.5248,9.56282,3.95184,-0.457422,-0.107995
-92.1825,88.9662,-22.558,9.65817,3.59194,-0.410739,-0.0886033
-91.2077,89.3191,-22.5866,9.74138,3.24564,-0.362078,-0.0822147
-90.2256,89.6417,-22.6089,9.81506,2.91027,-0.312926,-0.0705172
-89.2374,89.9312,-22.6271,9.876,2.58424,-0.272654,-0.0682641
-88.2409,90.1891,-22.6402,9.92676,2.26718,-0.233223,-0.0689201
-87.2379,90.4157,-22.6495,9.97382,1.96106,-0.196899,-0.0618385
-86.231,90.6114,-22.6559,10.0178,1.66498,-0.163101,-0.0592275
-85.2199,90.7784,-22.6586,10.0542,1.37723,-0.129345,-0.0584356
-84.2072,90.9121,-22.6613,10.0852,1.09377,-0.103818,-0.0537848
-83.1937,91.0144,-22.6642,10.1016,0.8152,-0.0859064,-0.0525265
-82.1755,91.0953,-22.6625,10.1111,0.549503,-0.0743448,-0.0625003
-81.1577,91.1479,-22.6612,10.1132,0.29114,-0.0694384,-0.0575511
-80.1369,91.1776,-22.6557,10.1133,0.0430816,-0.0628784,-0.0503237
-79.1169,91.1813,-22.6508,10.1084,-0.193847,-0.0607773,-0.0541989
-78.0987,91.1647,-22.6445,10.0922,-0.419603,-0.0618851,-0.0521409
-77.0838,91.1257,-22.6399,10.0689,-0.633941,-0.068295,-0.0541862
-76.0713,91.0656,-22.637,10.0406,-0.837414,-0.0752728,-0.0477257
-75.062,90.985,-22.6359,10.0096,-1.03308,-0.081665,-0.0427001
-74.0545,90.8842,-22.6347,9.97692,-1.21948,-0.0879487,-0.0419541
-73.0501,90.764,-22.6334,9.94161,-1.3969,-0.0906837,-0.0266242
-72.0515,90.6229,-22.6349,9.90681,-1.5668,-0.0936546,-0.0217823
-71.0581,90.4625,-22.6382,9.87127,-1.72833,-0.0922568,-0.0228877
-70.0652,90.2903,-22.639,9.83528,-1.87913,-0.0922996,-0.0198377
-69.0774,90.102,-22.6408,9.79327,-2.02237,-0.0957363,-0.0141252
-68.0956,89.8971,-22.6438,9.75157,-2.15746,-0.101128,-0.0193522
-67.1193,89.6772,-22.6483,9.7143,-2.28661,-0.10136,-0.0129938
-66.1421,89.4494,-22.6505,9.67616,-2.40312,-0.100123,-0.0102238
-65.1688,89.2101,-22.6534,9.64125,-2.51003,-0.0968463,-0.00478609
-64.2,88.9631,-22.6564,9.60882,-2.61017,-0.0902869,-0.00371859
-63.2358,88.7062,-22.6602,9.5752,-2.70449,-0.0885963,-0.00300435
-62.2729,88.4401,-22.6606,9.54393,-2.79114,-0.0837886,-9.83189e-05
-61.312,88.165,-22.6591,9.51438,-2.8739,-0.0775646,-0.00657512
-60.3558,87.8819,-22.6574,9.48464,-2.95148,-0.0770248,-0.000474743
-59.4034,87.5924,-22.6544,9.45749,-3.02141,-0.0736703,0.00111028
-58.4551,87.2929,-22.6537,9.43328,-3.0907,-0.0726955,-0.00441848
-57.5108,86.9843,-22.6542,9.40559,-3.15644,-0.0738685,-0.00321352
-56.5679,86.6725,-22.6521,9.37659,-3.21406,-0.0742755,-0.0032325
-55.6286,86.3538,-22.6512,9.35273,-3.26574,-0.0741523,-0.00281416
-54.6895,86.032,-22.6485,9.3305,-3.31316,-0.0725982,0.00880328
-53.7531,85.7046,-22.6458,9.311,-3.35696,-0.0666519,0.0104465
-52.8167,85.3727,-22.6418,9.29444,-3.39874,-0.0629726,0.00500353
-51.8816,85.0359,-22.638,9.28572,-3.43614,-0.0564625,0.0057957
-50.9485,84.6974,-22.6341,9.27833,-3.47031,-0.0529955,0.00233617
-50.0171,84.3566,-22.6308,9.27273,-3.50048,-0.0485367,0.000843454
-49.0845,84.012,-22.6261,9.26652,-3.5287,-0.0495255,-0.00164396
-48.1517,83.664,-22.6213,9.25954,-3.5544,-0.0524489,-0.00184765
-47.2217,83.3114,-22.619,9.25098,-3.5775,-0.0602629,-0.00068969
-46.2943,82.9548,-22.6189,9.24053,-3.59917,-0.0674318,-1.28932e-05
-45.3663,82.5995,-22.6143,9.23525,-3.61633,-0.0691934,0.000519723
-44.4397,82.2412,-22.6106,9.23089,-3.63426,-0.0660822,0.00282429
-43.5099,81.8835,-22.6064,9.23117,-3.64808,-0.0648286,-0.00188695
-42.5803,81.5235,-22.6033,9.22895,-3.66206,-0.0617813,0.000185321
-41.6508,81.1633,-22.5987,9.2273,-3.6695,-0.0636983,-0.00261966
-40.6489,80.7722,-22.5949,9.21949,-3.6786,-0.0688253,-0.00825717
-39.7948,80.4379,-22.5919,9.21273,-3.68604,-0.076039,-0.00195634
-38.8676,80.073,-22.59,9.20462,-3.69249,-0.0835716,-0.00020655
-37.9425,79.7086,-22.5889,9.19741,-3.69483,-0.0876596,-0.00287306
-37.0191,79.3444,-22.5883,9.191,-3.69987,-0.091186,-0.000185698
-36.0979,78.9794,-22.5876,9.18553,-3.70446,-0.0887068,0.000169809
-35.1781,78.6146,-22.5859,9.1824,-3.70655,-0.0847082,0.00663944
-34.2596,78.2475,-22.586,9.17734,-3.70849,-0.0847529,0.00154155
-33.342,77.8788,-22.587,9.17133,-3.70937,-0.0868098,-0.00182018
-32.4213,77.5126,-22.5851,9.16574,-3.71042,-0.0857825,0.0012263
-31.5016,77.1453,-22.5845,9.16082,-3.71074,-0.084912,0.00104465
-30.5825,76.7806,-22.5814,9.16008,-3.70806,-0.0816376,0.00681942
-29.6643,76.4155,-22.5793,9.15762,-3.70682,-0.0787868,0.0106534
-28.7463,76.0504,-22.5765,9.15742,-3.70554,-0.0741858,0.00572381
-27.8287,75.6844,-22.5741,9.15705,-3.70398,-0.071282,0.00638646
-26.9096,75.3189,-22.5715,9.15854,-3.70216,-0.0675665,0.0120354
-25.9896,74.9535,-22.5691,9.16097,-3.70028,-0.0673238,0.00375476
-25.0692,74.5879,-22.5663,9.16128,-3.69922,-0.0689809,0.00319433
-24.1489,74.2221,-22.5635,9.16347,-3.69845,-0.0662571,-0.000117035
-23.2297,73.8547,-22.5618,9.16474,-3.69929,-0.0654585,0.0076589
-22.3114,73.4865,-22.5617,9.16678,-3.69563,-0.0683801,-0.00176859
-21.3898,73.1203,-22.5588,9.16655,-3.69103,-0.0746797,-0.00289266
-20.4687,72.7535,-22.5575,9.16893,-3.69222,-0.0754709,0.00353157
-19.5461,72.388,-22.5534,9.17294,-3.69113,-0.0752949,0.00226716
-18.6241,72.0222,-22.5504,9.17218,-3.69016,-0.0784687,-0.00453023
-17.6992,71.6581,-22.5463,9.17084,-3.6848,-0.0845477,-0.00592355
-16.7754,71.2939,-22.5437,9.16684,-3.68025,-0.0929804,-0.0136269
-15.8504,70.9312,-22.5406,9.16616,-3.67444,-0.0976267,-0.00319097
-14.9259,70.5689,-22.5392,9.16338,-3.66717,-0.102284,-0.000707706
-14.0021,70.2074,-22.5377,9.16453,-3.66099,-0.10442,0.0003623
-13.079,69.8462,-22.536,9.16848,-3.65707,-0.100576,0.00681758
-12.1553,69.4852,-22.5342,9.17584,-3.65192,-0.0914857,0.0169843
-11.2302,69.1246,-22.5307,9.1856,-3.65127,-0.0793614,0.0157347
-10.3063,68.7626,-22.5281,9.19665,-3.65262,-0.0716984,0.0095139
-9.38317,68.3994,-22.527,9.2027,-3.65002,-0.0692089,-0.00237943
-8.45521,68.0386,-22.5231,9.2118,-3.64874,-0.0682713,0.00273411
-7.52764,67.6773,-22.5203,9.21708,-3.6471,-0.0721313,-0.00401963
-6.59691,67.3171,-22.5146,9.22308,-3.64554,-0.0753455,-0.00286743
-5.66647,66.9565,-22.5106,9.22903,-3.643,-0.080914,-0.00165368
-4.73639,66.5969,-22.5035,9.22801,-3.64203,-0.0857898,-0.00409896
-3.80755,66.2371,-22.4968,9.22908,-3.64188,-0.0932567,9.27215e-06
-2.8776,65.8771,-22.489,9.23309,-3.64055,-0.0930923,-0.0020712
-1.94717,65.5171,-22.4815,9.23384,-3.63781,-0.0938022,-0.00714508
-1.01508,65.1573,-22.4753,9.23477,-3.63349,-0.104048,-0.00585073
-0.0822258,64.7979,-22.4706,9.23525,-3.62965,-0.109633,-0.00930034
0.847667,64.4376,-22.4705,9.23608,-3.62782,-0.11842,-0.000405542
1.77559,64.0764,-22.4739,9.23665,-3.62673,-0.124018,-0.00203289
2.70632,63.7157,-22.4717,9.23726,-3.62574,-0.123699,-0.000308695
3.63583,63.3545,-22.4701,9.23851,-3.62473,-0.122962,-0.00282987
4.5664,62.9943,-22.4667,9.24116,-3.62437,-0.120537,0.00144988
5.49609,62.6336,-22.4644,9.24312,-3.62748,-0.115695,-0.00201496
6.42837,62.2733,-22.4609,9.24524,-3.62849,-0.11484,0.00374467
7.35983,61.9128,-22.4598,9.24878,-3.62831,-0.115178,-0.00118591
8.29233,61.5522,-22.4587,9.25425,-3.62883,-0.110872,0.00434472
9.22451,61.1913,-22.4583,9.261,-3.62959,-0.106217,0.00521227
10.1572,60.8313,-22.4559,9.26656,-3.62964,-0.104234,0.00171409
11.0898,60.4717,-22.4528,9.2716,-3.63087,-0.102126,-0.00010926
12.0234,60.1113,-22.4492,9.27739,-3.63097,-0.1017,-0.00063117
12.9582,59.7505,-22.4439,9.27943,-3.62845,-0.103866,-0.00384873
13.8908,59.389,-22.4423,9.27994,-3.6292,-0.109427,-0.00359285
14.8221,59.027,-22.4435,9.28339,-3.62772,-0.115968,-0.00555091
15.831,58.6387,-22.4423,9.28712,-3.62437,-0.119714,-0.000718022
16.6892,58.3076,-22.4437,9.28808,-3.6245,-0.122975,0.00266698
17.6237,57.9493,-22.4414,9.29,-3.6225,-0.12275,-0.00394568
18.5573,57.5909,-22.4403,9.28832,-3.61945,-0.129773,-0.0102291
19.491,57.2334,-22.4382,9.2808,-3.61413,-0.139345,-0.00857644
20.4235,56.8763,-22.4368,9.27685,-3.6079,-0.143772,-0.00149809
21.3555,56.5198,-22.4355,9.27134,-3.60366,-0.146663,0.00166937
22.3613,56.135,-22.4342,9.26762,-3.60006,-0.143909,0.00544586
23.2187,55.8071,-22.4329,9.26685,-3.59801,-0.13882,-0.00074754
24.1504,55.4505,-22.4308,9.26216,-3.59541,-0.1376,0.00067706
25.0801,55.0933,-22.4326,9.25953,-3.59278,-0.138517,0.000744592
26.0081,54.7356,-22.4372,9.25587,-3.58777,-0.139614,0.000981362
26.9371,54.3791,-22.4366,9.25535,-3.58774,-0.134826,0.00934776
27.8652,54.022,-22.4369,9.25584,-3.59082,-0.128814,0.00670368
28.7935,53.6653,-22.4343,9.25737,-3.58987,-0.120581,0.00602459
29.721,53.3084,-22.433,9.2559,-3.59104,-0.117256,-0.00106516
30.65,52.9517,-22.4293,9.25697,-3.59031,-0.111249,-0.00143694
31.5784,52.5946,-22.427,9.25629,-3.5911,-0.107165,-0.000211936
32.5078,52.2377,-22.4226,9.26044,-3.59144,-0.102869,0.00175467
33.4373,51.8806,-22.4188,9.25845,-3.58885,-0.100486,-0.00161796
34.3673,51.5237,-22.4147,9.26132,-3.58957,-0.0998301,5.84254e-05
35.2979,51.1669,-22.4107,9.26405,-3.58888,-0.0968377,0.000544147
36.2274,50.8102,-22.4067,9.26604,-3.58717,-0.096582,-0.000563985
37.1562,50.4535,-22.4019,9.26639,-3.58843,-0.097187,-0.000850398
38.0838,50.096,-22.4007,9.2636,-3.58899,-0.103353,-0.00509467
39.0106,49.7379,-22.4025,9.2633,-3.58932,-0.102934,-0.000109462
39.9395,49.3812,-22.4004,9.26559,-3.58883,-0.0993213,0.00288
40.8683,49.0242,-22.3991,9.26917,-3.58728,-0.101942,-0.00427294
41.799,48.6679,-22.3938,9.27012,-3.58493,-0.0978704,0.00503236
42.7292,48.3115,-22.3887,9.26959,-3.5821,-0.0966256,-0.00122942
43.6597,47.9552,-22.3815,9.26951,-3.58219,-0.0966729,-0.00328146
44.5897,47.5986,-22.3742,9.26784,-3.58165,-0.0939665,-0.00297819
45.5203,47.2427,-22.3675,9.27125,-3.58157,-0.0904818,0.00416855
46.4512,46.8872,-22.3619,9.27421,-3.58312,-0.0888618,-0.00387899
47.3826,46.5322,-22.3555,9.27907,-3.58113,-0.0879657,0.00523069
48.3144,46.1776,-22.3491,9.28204,-3.58001,-0.0881757,-0.00433943
49.245,45.822,-22.3469,9.28331,-3.57957,-0.0918074,-0.00191445
50.175,45.4657,-22.3473,9.28914,-3.57885,-0.092762,0.000796452
51.1079,45.1109,-22.3428,9.29279,-3.57821,-0.0899109,0.00518569
52.0404,44.7556,-22.3395,9.29446,-3.57694,-0.0915703,-0.00524173
53.0486,44.3724,-22.3339,9.29911,-3.57691,-0.0863759,-0.00101013
53.9073,44.0455,-22.3308,9.3054,-3.57507,-0.0853192,0.00325497
54.8436,43.6895,-22.3248,9.31375,-3.57476,-0.0791239,0.000293695
55.7801,43.3329,-22.3196,9.32079,-3.5762,-0.0749271,-0.00216075
56.7932,42.9485,-22.3116,9.3321,-3.57937,-0.0666688,0.00251154
57.6562,42.6208,-22.3058,9.33944,-3.57999,-0.0641468,-0.00404913
58.5952,42.2642,-22.2996,9.34252,-3.57991,-0.0666444,-0.00582726
59.5344,41.9071,-22.2954,9.34657,-3.58153,-0.0762999,-0.00667892
60.4729,41.5497,-22.2933,9.34424,-3.58185,-0.0859414,-0.0092133
61.4104,41.1923,-22.292,9.34045,-3.5804,-0.094232,-0.0112788
62.3466,40.8347,-22.293,9.33993,-3.57932,-0.0966512,-0.0051007
63.282,40.477,-22.2952,9.33877,-3.57797,-0.0985314,-0.0035015
64.2178,40.1211,-22.2945,9.33702,-3.57543,-0.0987764,-0.00103137
65.1528,39.765,-22.2948,9.33103,-3.57502,-0.101978,-0.00672146
66.0886,39.409,-22.2931,9.32566,-3.57228,-0.104543,-0.00905075
67.0237,39.0529,-22.2928,9.31886,-3.56977,-0.107773,-0.00128039
67.9597,38.6962,-22.2916,9.31592,-3.56891,-0.104606,0.00511891
68.8954,38.3393,-22.2898,9.31415,-3.56652,-0.0987975,0.00172679
69.8296,37.9824,-22.287,9.31257,-3.56535,-0.0921755,0.00200761
70.7622,37.6257,-22.2845,9.30849,-3.56283,-0.0899663,-0.000477895
71.6959,37.2696,-22.283,9.30675,-3.56243,-0.0882333,0.00257765
72.6305,36.914,-22.2818,9.30655,-3.56166,-0.0814873,0.000820583
73.5635,36.5582,-22.2826,9.30189,-3.56064,-0.0799135,0.00606573
74.4953,36.2022,-22.2849,9.30232,-3.56276,-0.0781861,0.00473088
75.4296,35.8451,-22.2848,9.30172,-3.5639,-0.0722282,0.00210516
76.3632,35.4881,-22.2853,9.30089,-3.56181,-0.0714377,-0.0012284
77.2973,35.1325,-22.2824,9.29974,-3.55833,-0.0689121,-0.00733044
78.2307,34.7774,-22.2793,9.29856,-3.55711,-0.0655591,-0.00346835
79.2407,34.3928,-22.2746,9.2972,-3.55467,-0.0652433,-0.00326443
80.1002,34.0652,-22.2721,9.29394,-3.55315,-0.0659602,0.00216902
81.035,33.7093,-22.2688,9.291,-3.55378,-0.0669946,-0.00164673
81.9692,33.3535,-22.2665,9.28985,-3.55352,-0.0616474,-0.00338633
82.9034,32.9971,-22.2638,9.29004,-3.55653,-0.055878,0.00395544
83.8372,32.6404,-22.2602,9.29148,-3.55576,-0.0470483,0.00471804
84.7702,32.2842,-22.256,9.29244,-3.56096,-0.0357411,0.00159783
85.703,31.9277,-22.2507,9.29529,-3.57569,-0.0240172,0.00241071
86.6349,31.5689,-22.2453,9.29682,-3.60475,-0.00437565,0.0101565
87.5659,31.2063,-22.2388,9.2957,-3.65168,0.0184349,0.00743427
88.4991,30.8366,-22.228,9.28804,-3.72031,0.0415242,0.0105449
89.4309,30.4589,-22.2156,9.27612,-3.80944,0.0654207,0.000404411
90.364,30.0693,-22.201,9.25401,-3.91943,0.0811615,-0.0045721
91.2942,29.6679,-22.1863,9.22439,-4.04899,0.0911482,-0.0140955
92.2202,29.2526,-22.1724,9.1818,-4.19301,0.0933358,-0.0275371
93.1402,28.8225,-22.1604,9.12485,-4.3505,0.0846766,-0.0416757
94.0545,28.3773,-22.1485,9.05363,-4.5185,0.0685854,-0.0443418
94.9615,27.9158,-22.1377,8.97308,-4.69243,0.0507386,-0.0484737
95.861,27.4358,-22.1288,8.8825,-4.87616,0.0334728,-0.0519072
96.7514,26.9366,-22.1219,8.78654,-5.06793,0.0191926,-0.0502917
97.6294,26.4186,-22.1171,8.67966,-5.26325,0.00667376,-0.0585105
98.4948,25.8813,-22.1141,8.56144,-5.46151,-0.00429593,-0.0586197
99.351,25.324,-22.1093,8.43576,-5.66336,-0.0151558,-0.0680584
100.194,24.7466,-22.1061,8.3026,-5.86535,-0.028532,-0.0651066
101.021,24.1494,-22.1048,8.16221,-6.06677,-0.0399962,-0.0666122
101.833,23.5324,-22.1049,8.01371,-6.26607,-0.0455685,-0.0659497
102.633,22.8912,-22.1043,7.85545,-6.4647,-0.0533827,-0.06832
103.416,22.2301,-22.1045,7.69172,-6.6575,-0.0601572,-0.0658392
104.184,21.5496,-22.1062,7.52205,-6.84504,-0.066201,-0.064174
104.935,20.8512,-22.1086,7.3484,-7.02726,-0.0737145,-0.0709734
105.67,20.1345,-22.1118,7.17005,-7.20132,-0.0853453,-0.0645842
106.387,19.4011,-22.1164,6.98871,-7.36196,-0.0974173,-0.0628258
107.084,18.6528,-22.1213,6.80557,-7.51696,-0.106178,-0.0621731
107.817,17.8284,-22.126,6.61348,-7.67246,-0.107105,-0.0521259
108.422,17.1146,-22.1312,6.44815,-7.79385,-0.106206,-0.0539077
109.061,16.3271,-22.1371,6.26722,-7.91722,-0.105717,-0.050069
109.686,15.5226,-22.1416,6.09453,-8.03487,-0.103289,-0.0414349
110.293,14.7074,-22.1463,5.92755,-8.14608,-0.100894,-0.0326023
110.885,13.8796,-22.15,5.76381,-8.25245,-0.0950542,-0.0335197
111.459,13.0426,-22.154,5.60333,-8.34655,-0.09299,-0.037919
112.02,12.1957,-22.1579,5.45064,-8.43905,-0.0865096,-0.0254463
112.566,11.3407,-22.1614,5.30191,-8.51991,-0.0797784,-0.0288877
113.096,10.4765,-22.165,5.16248,-8.61093,-0.0575589,-0.00829649
113.611,9.60057,-22.1655,5.01743,-8.74863,0.013292,0.0162534
114.111,8.70754,-22.1561,4.83041,-8.93218,0.126674,0.00667099
114.587,7.79391,-22.1355,4.56831,-9.15268,0.230885,-0.0506269
115.032,6.86011,-22.1062,4.22556,-9.38856,0.303371,-0.0939334
115.437,5.90479,-22.0707,3.82499,-9.62281,0.354799,-0.120818
115.805,4.92388,-22.0313,3.3909,-9.83714,0.392448,-0.144672
116.127,3.92388,-21.99,2.937,-10.0319,0.391972,-0.19313
116.407,2.9024,-21.9517,2.46013,-10.2038,0.338789,-0.262985
116.637,1.86592,-21.9219,1.95801,-10.348,0.231609,-0.291602
116.82,0.816524,-21.9038,1.45726,-10.4525,0.122578,-0.283507
116.952,-0.240711,-21.8955,0.961242,-10.5242,0.0333703,-0.274308
117.035,-1.30586,-21.8928,0.465113,-10.5701,-0.0326235,-0.259846
117.067,-2.37393,-21.8948,-0.0350703,-10.5879,-0.0812942,-0.247235
117.049,-3.44307,-21.9016,-0.539393,-10.5791,-0.116393,-0.241934
116.979,-4.50991,-21.9121,-1.04947,-10.5407,-0.143203,-0.238027
116.858,-5.57059,-21.9256,-1.55629,-10.4695,-0.167454,-0.235147
116.686,-6.62315,-21.9419,-2.05369,-10.3753,-0.188579,-0.228799
116.463,-7.66174,-21.9603,-2.53488,-10.252,-0.20515,-0.218262
116.19,-8.68465,-21.9805,-2.99966,-10.1084,-0.217425,-0.207547
115.873,-9.69818,-22.0022,-3.44076,-9.95002,-0.223837,-0.187841
115.513,-10.6932,-22.0242,-3.85722,-9.76959,-0.226541,-0.181141
115.113,-11.6724,-22.0462,-4.24892,-9.58241,-0.225626,-0.164565
114.674,-12.6307,-22.068,-4.61774,-9.38238,-0.22045,-0.144345
114.199,-13.5706,-22.0893,-4.96473,-9.17657,-0.212109,-0.132047
113.691,-14.4889,-22.1099,-5.28514,-8.96685,-0.199045,-0.124515
113.151,-15.3872,-22.128,-5.59082,-8.77186,-0.168549,-0.107951
112.58,-16.2657,-22.1424,-5.90528,-8.56645,-0.124437,-0.120284
111.977,-17.1215,-22.1532,-6.23067,-8.33549,-0.0862371,-0.133628
111.34,-17.9517,-22.1602,-6.56065,-8.07926,-0.0520495,-0.134966
110.669,-18.7521,-22.1641,-6.88448,-7.80499,-0.0281111,-0.1494
109.966,-19.5217,-22.1661,-7.19474,-7.51214,-0.0206227,-0.165051
109.235,-20.2679,-22.1683,-7.48712,-7.21235,-0.0202639,-0.165643
108.475,-20.9818,-22.1707,-7.76243,-6.902,-0.0249768,-0.158561
107.689,-21.6673,-22.1743,-8.02082,-6.5899,-0.0277765,-0.149809
106.879,-22.3197,-22.1784,-8.2591,-6.26847,-0.0329104,-0.148748
